fips,state,county_name,drug_overdose_death_rate,suicide_death_rate,median_household_income,income_inequality_ratio,unemployment_pct,child_poverty_pct,hs_completion_pct,broadband_access_pct,uninsured_pct,pop_per_pcp,pop_per_mental_health_provider,pm25,drinking_water_violation,severe_housing_problems_pct,food_environment_index,long_commute_pct,premature_death_rate,life_expectancy
01025,AL,Clarke County,14.584487939,18.32688895,50868.0,5.6037895181,0.0499275458,0.287,0.8526869598,0.70989115,0.1148128868,0.0003954306,0.0010296817,8.8,0.0,0.12,5.4,0.363,16382.035791,69.949889441
01031,AL,Coffee County,10.480306272,17.682801408,64737.0,5.2417204662,0.0250677196,0.21,0.8602319532,0.8687919463,0.115180798,0.0005168531,0.0010962745,8.9,1.0,0.1140136719,6.7,0.311,10338.895023,74.199504456
01033,AL,Colbert County,19.307504183,21.007929465,57770.0,4.6638112921,0.0294227652,0.205,0.8754941676,0.7886195648,0.1068873768,0.0006611685,0.0005997156,7.5,0.0,0.1071113074,6.7,0.245,12369.517136,73.022425449
01035,AL,Conecuh County,31.990693616,,46702.0,5.3343410267,0.035454332,0.431,0.8748615725,0.6806537102,0.1057656996,0.0004413842,0.0008054412,8.5,0.0,0.0633213859,6.4,0.439,18927.733282,68.961085989
01039,AL,Covington County,22.310273435,17.772571228,50119.0,5.6305395739,0.0274341044,0.224,0.861823954,0.7889617109,0.1103448276,0.000479693,0.0007904722,8.6,0.0,0.1185729276,6.7,0.292,14664.189369,70.640113875
01043,AL,Cullman County,30.60345479,20.368260177,61231.0,4.5749921556,0.02041586,0.213,0.8499519231,0.8565266479,0.1164789446,0.0004804684,0.001641019,8.7,0.0,0.1051912568,7.4,0.351,11852.911745,72.853788329
01045,AL,Dale County,16.233217221,24.294552728,54697.0,4.8111002468,0.0253325785,0.22,0.8572357531,0.8446557742,0.1049121135,0.0002837339,0.0014036213,9.0,0.0,0.1163328197,6.4,0.311,11939.042155,73.008730369
01047,AL,Dallas County,23.532819232,12.632947184,39013.0,5.5928829504,0.0542217626,0.465,0.8705845454,0.7928775298,0.0973662639,0.0007177224,0.0007742292,8.7,0.0,0.155022593,6.4,0.31,20426.822143,67.706493274
01049,AL,DeKalb County,22.741090366,21.700658264,50614.0,4.7927204539,0.0227067475,0.288,0.7894519643,0.8528482232,0.1519862125,0.0004038266,0.0005511995,7.2,0.0,0.1228515625,,0.303,11969.446607,72.357615551
01051,AL,Elmore County,10.726941864,15.056910828,73125.0,4.0420000595,0.0212986475,0.17,0.8958912074,0.9006732454,0.0899437942,0.0002239541,0.0003648788,9.4,0.0,0.1052797977,7.9,0.486,9508.1160841,74.60542113
01053,AL,Escambia County,49.249402623,22.375226963,50333.0,5.3975738018,0.0311634349,0.29,0.8253264834,0.7539316172,0.1241663326,0.0002997357,0.0010120904,8.9,0.0,0.1125776398,6.7,0.29,15044.632371,70.098328137
01055,AL,Etowah County,25.921761643,21.289476204,52504.0,4.8791989664,0.0279482627,0.255,0.8577786964,0.8496169561,0.112525627,0.0007367054,0.0015400858,7.9,0.0,0.1136066858,6.3,0.309,14706.297419,70.243289319
01057,AL,Fayette County,39.169604387,20.619100964,49235.0,5.5408065546,0.0288666059,0.22,0.8523172906,0.7782184763,0.1155548403,0.0009908348,0.0001878875,8.3,0.0,0.0983078163,6.9,0.422,14667.278733,70.679483092
01059,AL,Franklin County,27.238821607,11.853472906,49682.0,4.5518775825,0.0256896189,0.344,0.7948572509,0.6628137669,0.1369978534,0.000406085,0.0001572228,7.5,0.0,0.0994979461,6.9,0.361,13058.98714,71.506373608
01061,AL,Geneva County,16.271356155,18.749954897,50006.0,4.3964702736,0.0244293866,0.27,0.8320944699,0.765971564,0.1210851975,0.0002996142,0.0003705351,8.9,0.0,0.1280931587,6.6,0.411,14287.285268,70.579638414
01069,AL,Houston County,16.453648829,18.35912705,59412.0,5.1652568239,0.0258287321,0.246,0.8739965096,0.8534087974,0.1171585758,0.0008189246,0.0019177223,9.3,0.0,0.1322545322,7.2,0.247,11251.055627,73.542174929
01071,AL,Jackson County,10.811085815,16.705221143,51479.0,4.6348426085,0.0248275275,0.192,0.8205595144,0.8686868687,0.129937158,0.0005116253,0.0005610938,7.9,0.0,0.1008631319,6.5,0.4,13931.867869,70.899564188
01073,AL,Jefferson County,50.086217691,13.921971351,64726.0,5.4671421294,0.0245276408,0.215,0.9099194224,0.8851776238,0.0960067357,0.0011110778,0.0027078195,10.2,0.0,0.160617936,6.9,0.336,13163.518237,72.43208331
01077,AL,Lauderdale County,19.414802551,13.997531885,63895.0,4.7957901743,0.0253922044,0.168,0.8930403043,0.817185445,0.1064372475,0.0005423051,0.0019625261,7.3,0.0,0.1192987081,7.2,0.334,9936.8569068,74.903864823
01081,AL,Lee County,12.004069951,13.751674042,62301.0,6.401174743,0.0229331823,0.149,0.9142571104,0.8693482868,0.1004613633,0.0004965636,0.001353601,9.3,0.0,0.1806875792,6.9,0.269,7894.4869047,77.146206461
01083,AL,Limestone County,6.5492990691,14.74030622,81811.0,4.4251247691,0.0206563552,0.113,0.8756250496,0.8915819195,0.0923175388,0.0003441316,0.000654142,7.8,0.0,0.0992497038,7.6,0.427,8777.4894426,76.061757922
01089,AL,Madison County,28.856869081,15.268313447,86172.0,4.9246695904,0.0204677795,0.135,0.9259096196,0.9130664927,0.0806479077,0.0008552394,0.0020019389,7.1,0.0,0.1099133105,7.5,0.269,9054.1844336,76.475175248
01095,AL,Marshall County,26.472894132,17.273828043,59882.0,4.7301922082,0.0205583207,0.215,0.8442075185,0.8942246197,0.1241745022,0.0005497414,0.0028782405,8.7,0.0,0.1025677201,6.6,0.346,12808.56937,71.900213003
01097,AL,Mobile County,26.753960556,15.064134156,55538.0,5.0727057531,0.0310043278,0.248,0.8900830693,0.8388481499,0.1176122841,0.0007117386,0.0013798465,8.0,1.0,0.1520453036,6.9,0.365,12655.580664,72.618914026
01099,AL,Monroe County,18.483977752,11.836993699,49314.0,5.6142645607,0.0427815138,0.279,0.8361468977,0.6875338021,0.1147275306,0.0004580619,0.00119611,8.6,1.0,0.1090661213,6.2,0.321,15784.597331,70.791269449
01101,AL,Montgomery County,16.656004858,11.203315638,60063.0,5.1317574962,0.0281265324,0.26,0.8884380935,0.8895412238,0.1125308519,0.0009673136,0.0022802027,7.9,0.0,0.1743422898,6.9,0.223,13219.378867,72.724550576
01103,AL,Morgan County,26.647668873,21.253327117,70387.0,4.8227272727,0.019869691,0.168,0.8508455455,0.8317607483,0.1225546779,0.0005094285,0.0017261634,8.1,0.0,0.1091445428,7.0,0.367,12501.614916,72.755057494
01107,AL,Pickens County,19.200223421,,47372.0,5.2594753641,0.0302176697,0.303,0.8388186894,0.7553987907,0.1046413502,0.0003723206,0.0005351027,8.6,0.0,0.0986418871,7.1,0.599,13196.566691,71.498580013
01111,AL,Randolph County,14.839437289,22.344400606,57148.0,5.554450316,0.0244889488,0.25,0.8360101976,0.8067272926,0.1272769734,0.0002728637,0.0003072062,8.4,0.0,0.1138872748,6.1,0.427,11833.808003,73.064225194
01113,AL,Russell County,29.057511082,20.583008343,52312.0,4.88064076,0.0275583864,0.267,0.8578925011,0.7745543222,0.1174595948,0.0001702939,0.0005617595,8.7,0.0,0.1778305964,6.7,0.338,14160.382378,71.017446865
01115,AL,St. Clair County,41.814006971,19.855399059,78349.0,3.8269602609,0.0213632938,0.143,0.8758491952,0.9033268556,0.0957893482,0.0001832924,0.0002930342,9.4,0.0,0.0942203492,7.9,0.565,11877.985387,72.792927371
01117,AL,Shelby County,25.05730015,12.913829525,90280.0,3.9271514099,0.0184491585,0.094,0.9400800986,0.9355726228,0.0756171604,0.0007712581,0.0013218884,10.0,0.0,0.1003597342,8.2,0.514,6794.9802433,79.404063548
01121,AL,Talladega County,15.27581096,17.598716317,59491.0,5.4513799585,0.0277452555,0.228,0.8451134833,0.8606220925,0.1048795335,0.0002575929,0.0004190702,9.1,0.0,0.1458464443,6.7,0.364,15316.224091,70.451040172
01123,AL,Tallapoosa County,12.281692909,18.768853716,60583.0,4.9328691061,0.0251941329,0.226,0.838088517,0.8204012569,0.1227664015,0.0004631548,0.0003933427,8.6,0.0,0.1193528694,7.3,0.381,12182.594159,72.783391238
01125,AL,Tuscaloosa County,21.495971358,12.499613193,61117.0,5.3326788563,0.023399467,0.238,0.9087083063,0.8747150271,0.0880480633,0.0006299365,0.0016893244,7.5,1.0,0.1532583445,7.5,0.286,10422.47724,74.51571098
01127,AL,Walker County,50.962038482,20.979060778,57950.0,5.3806643625,0.0264438992,0.233,0.8287923007,0.8172523447,0.1233731922,0.0004628344,0.0011895934,9.0,1.0,0.1174680463,6.8,0.455,18377.077905,67.799489094
01133,AL,Winston County,22.562222379,19.314157156,52280.0,4.6426765312,0.0272876487,0.24,0.7876656114,0.7780874786,0.1168619792,0.0003805175,0.0002117657,8.1,0.0,0.0970715835,6.9,0.441,12030.860071,72.676920031
02020,AK,Anchorage Borough,39.310683113,21.023142629,93881.0,4.0473686526,0.0342719612,0.099,0.9400815606,0.9428375422,0.1211176078,0.0011627059,0.0078161321,5.8,1.0,0.1655185341,8.6,0.148,9853.0638746,76.34256887
02050,AK,Bethel Census Area,19.909141916,66.970181058,62140.0,5.5488834678,0.0971377725,0.362,0.8192711914,0.8064792963,0.1416339356,0.0008622083,0.0288630378,,1.0,0.5586283186,2.9,0.006,18066.471244,68.864695155
02070,AK,Dillingham Census Area,76.772752652,39.168077021,62598.0,4.2704273396,0.0636205899,0.313,0.8735592036,0.8011569053,0.1696480092,0.0025146689,0.0104189277,,1.0,0.4197080292,4.9,0.005,20903.735026,68.174982434
02090,AK,Fairbanks North Star Borough,19.539427774,29.695429524,86780.0,3.8908895333,0.0380447922,0.079,0.9488130443,0.9058215391,0.1109260287,0.0008578034,0.0085090679,11.9,1.0,0.1932011331,8.3,0.181,8712.742308,77.684520715
02110,AK,Juneau Borough,33.50539751,17.544856056,99748.0,3.9086982942,0.0299353214,0.095,0.9465018779,0.9332470696,0.1224768554,0.001282332,0.0107431469,4.8,0.0,0.1377708978,9.0,0.076,7261.629556,79.790675956
02122,AK,Kenai Peninsula Borough,28.909607441,29.040416124,74185.0,4.7265890268,0.0471778488,0.121,0.9430886648,0.8686302401,0.1452395008,0.0008031188,0.0040834327,,1.0,0.1809398331,7.7,0.204,8874.4859998,77.885547847
02130,AK,Ketchikan Gateway Borough,36.370690073,20.782290661,87760.0,4.3817678234,0.036757228,0.117,0.9492238358,0.9005515033,0.1552901024,0.0012360041,0.017760955,,1.0,0.1759343665,8.7,0.067,9819.4276417,77.625504964
02170,AK,Matanuska-Susitna Borough,27.227248791,26.463306554,94376.0,4.253557966,0.0482599075,0.105,0.9429318082,0.9207953228,0.1466952195,0.0004878666,0.0036966652,4.7,1.0,0.1990540008,8.0,0.422,8750.0795302,76.2208921
04001,AZ,Apache County,39.422460947,45.05603702,43121.0,8.0695606695,0.0788163868,0.357,0.8492218586,0.5330984882,0.1302971035,0.0004114411,0.0011993358,3.3,0.0,0.2787348933,3.1,0.45,27851.413774,63.845346311
04003,AZ,Cochise County,34.549784657,23.188138784,53011.0,5.0482321855,0.0453362912,0.196,0.8921789399,0.8613202314,0.1118610324,0.0005791353,0.0014441592,6.5,1.0,0.1194151097,6.6,0.254,9423.8489242,76.089432366
04005,AZ,Coconino County,28.035672497,30.440020986,71528.0,5.1058045026,0.0419991488,0.209,0.9197451938,0.8305432311,0.1381327883,0.0008203954,0.0025748934,5.3,1.0,0.2426765945,7.0,0.155,11546.476059,75.864470435
04007,AZ,Gila County,40.169577416,51.010185895,55804.0,4.0172336783,0.0430466783,0.28,0.8963317384,0.8069496409,0.1518558889,0.0004478531,0.0009258745,6.0,1.0,0.1761936785,6.7,0.22,19407.343282,69.593726569
04009,AZ,Graham County,36.739576213,15.651489544,66469.0,4.7326333409,0.0368326335,0.204,0.8423814329,0.8407704655,0.1131238202,0.0004097311,0.0005819102,5.4,0.0,0.16587473,6.7,0.242,11352.564126,73.543255415
04011,AZ,Greenlee County,35.654437195,37.308363923,71273.0,3.5960023479,0.0285895807,0.096,0.8809286899,0.868757259,0.0930557319,0.0006380264,,5.4,1.0,0.067381317,7.1,0.207,11216.589614,75.103455247
04012,AZ,La Paz County,62.506894143,36.071982141,48801.0,4.2223587783,0.0476190476,0.293,0.8254891592,0.7570608754,0.1693875315,0.0003656753,0.0008976661,4.2,1.0,0.1912442396,4.7,0.148,23645.177931,69.329962473
04013,AZ,Maricopa County,36.573929789,15.956511744,86973.0,4.1575128205,0.0342015741,0.139,0.8949630015,0.9206471059,0.1247096348,0.0006991968,0.0021378709,12.6,1.0,0.1707594277,8.3,0.378,8525.3191969,77.470431797
04015,AZ,Mohave County,29.586069536,34.96906722,56302.0,4.4104706894,0.0450922493,0.227,0.8816610998,0.8672638521,0.1410078056,0.0005328629,0.0008047138,6.1,1.0,0.1494955999,6.0,0.18,13412.686082,72.784224521
04017,AZ,Navajo County,41.956893852,42.255554985,51011.0,5.2009290374,0.0566569412,0.29,0.8599339916,0.7134359603,0.1540432197,0.0006287738,0.0010625143,5.3,1.0,0.2293176535,4.6,0.34,21728.239752,67.131288084
04019,AZ,Pima County,42.481365913,20.627572021,69553.0,4.6958224087,0.0382614254,0.179,0.8994586341,0.9090552597,0.1130348635,0.0008706976,0.0024050897,6.2,1.0,0.1701857552,7.5,0.34,9749.815683,76.485898854
04021,AZ,Pinal County,25.313024591,18.4010748,77290.0,3.7087754439,0.0411207724,0.124,0.8912605148,0.917159161,0.1321722264,0.000177953,0.0008962516,16.1,1.0,0.1376112123,7.3,0.544,9284.8309924,78.111967714
04023,AZ,Santa Cruz County,27.187173231,9.4069823274,52400.0,4.3294339169,0.0757701915,0.288,0.7770678253,0.8426498573,0.1999431392,0.0003759163,0.0005695919,10.4,0.0,0.1695069994,5.7,0.245,6446.7835233,79.865502476
04025,AZ,Yavapai County,33.211192995,31.169613959,67317.0,4.3416700834,0.0361016452,0.17,0.924968317,0.9036179982,0.1614111536,0.0005531407,0.0022241761,5.7,1.0,0.16765286,7.2,0.274,10159.849891,76.388259727
04027,AZ,Yuma County,25.764396449,15.345816661,61225.0,4.259008922,0.1320121302,0.23,0.7663753351,0.8649597545,0.1673820282,0.0004251413,0.0008723343,9.1,1.0,0.2080726123,6.3,0.228,9875.9199698,77.788101404
05003,AR,Ashley County,24.837227456,15.940129303,49560.0,5.1716337725,0.0562790698,0.252,0.8782955242,0.7967773302,0.1015127951,0.0004284031,0.0008761362,7.4,0.0,0.1256906077,5.8,0.273,15009.040924,70.864945848
05005,AR,Baxter County,14.193232982,33.331659964,48804.0,3.9424048215,0.0358205403,0.206,0.8940199645,0.8549950749,0.1081818492,0.0008542141,0.0030553936,7.6,1.0,0.1088399257,6.6,0.141,11056.830289,74.173299685
05007,AR,Benton County,14.457902091,14.442860611,92632.0,3.9734624905,0.0244269193,0.09,0.90574767,0.9301921666,0.1060021572,0.0005958623,0.0025272256,9.3,1.0,0.1050341213,7.7,0.235,6948.4701487,78.171667307
05009,AR,Boone County,15.825706222,26.180593674,56154.0,4.1362731152,0.0312973246,0.187,0.9072498683,0.8783482143,0.0941842001,0.0006079831,0.0015053205,7.7,0.0,0.1036866359,6.6,0.22,10888.527445,74.194103081
05015,AR,Carroll County,24.574912525,23.046117755,53986.0,4.9209257912,0.0293519798,0.194,0.8399941012,0.8565640194,0.1427392361,0.0006681906,0.0009023391,7.9,1.0,0.1472694718,7.0,0.259,10688.152755,75.265721648
05023,AR,Cleburne County,13.291862722,21.17474773,56692.0,4.2061668182,0.0393508226,0.206,0.8826926162,0.8278829604,0.0997057862,0.0006795922,0.0012576145,8.1,0.0,0.0975152368,6.7,0.4,9759.3491599,75.349563892
05029,AR,Conway County,19.060931444,18.595615384,53863.0,5.1053636097,0.0376473418,0.23,0.9012828428,0.7959773576,0.0892515543,0.0005749054,0.0023722541,8.5,0.0,0.098108747,5.8,0.43,12472.47923,73.106625379
05031,AR,Craighead County,13.334123504,15.315179685,60204.0,5.114689313,0.0274602732,0.231,0.9025407184,0.8743224854,0.0993340082,0.0012297492,0.0041318327,8.5,0.0,0.1329272662,6.4,0.167,10319.662144,74.431998348
05033,AR,Crawford County,24.3424825,22.610767811,63905.0,4.0065654343,0.0336426039,0.183,0.8663219196,0.8521353397,0.0932823112,0.0003478088,0.0006786124,8.7,1.0,0.1184615385,5.9,0.269,11457.194163,73.195992697
05035,AR,Crittenden County,22.503199674,14.007806255,52153.0,5.2932675709,0.0421455939,0.293,0.852889955,0.8409313993,0.0934291049,0.0002735402,0.0024183797,7.5,1.0,0.1592133621,6.7,0.324,17011.102223,69.161773093
05037,AR,Cross County,28.326319197,18.627384198,47669.0,5.6934072968,0.0340375587,0.254,0.8341186736,0.816370325,0.1046994041,0.0004196391,0.0010353228,8.4,0.0,0.1486697966,5.7,0.318,13763.325385,70.901982646
05045,AR,Faulkner County,15.275619584,18.513809983,68543.0,4.2268840378,0.0288225611,0.154,0.9368387508,0.926820284,0.0758522996,0.0005914984,0.0019468877,9.1,1.0,0.1573904618,6.6,0.402,9025.9012271,75.673682657
05047,AR,Franklin County,19.105481363,26.363454679,54077.0,4.6953458275,0.032149583,0.237,0.8707010582,0.7646118058,0.0954432598,0.0003493857,0.0002289902,7.5,0.0,0.1316964286,6.6,0.388,12985.179437,72.268482824
05051,AR,Garland County,35.308852529,29.244369315,53849.0,4.7811629449,0.0369016117,0.294,0.9089463003,0.8317033042,0.1003282393,0.00082727,0.0029964724,8.1,0.0,0.1425333969,6.1,0.25,14392.654139,72.086639937
05055,AR,Greene County,13.732094072,24.058167098,55444.0,4.3239213726,0.033108211,0.191,0.8739794448,0.8552382015,0.07981061,0.0004965779,0.0023960807,8.3,0.0,0.1313619562,6.4,0.3,10847.058235,73.523634066
05059,AR,Hot Spring County,19.972438036,28.767796378,53767.0,4.772009948,0.0354640981,0.217,0.8939646549,0.7758036526,0.0844607097,0.0002413419,0.0024655722,8.4,0.0,0.1255178128,5.8,0.462,12718.197584,72.166013618
05063,AR,Independence County,14.106237602,17.435582672,59695.0,4.6535020729,0.0340976595,0.181,0.8749359303,0.7468825353,0.0976523969,0.0007687618,0.0018528184,8.2,1.0,0.1344947735,6.4,0.178,11068.144723,73.386571309
05069,AR,Jefferson County,20.462032698,11.756672756,49581.0,5.2166954085,0.0461265523,0.32,0.8856704265,0.7850743815,0.0775251584,0.0007288076,0.0024033553,8.7,0.0,0.1374155232,6.7,0.238,15931.253522,70.288029776
05071,AR,Johnson County,21.695019079,22.382554873,50387.0,4.4560802545,0.0436592547,0.196,0.8390300231,0.7016024684,0.1144122268,0.0005416908,0.0024876574,7.9,0.0,0.1461928934,5.5,0.181,11849.031072,73.421216934
05083,AR,Logan County,18.785810451,29.521550468,51290.0,4.045358355,0.0400241838,0.225,0.8928994083,0.7884252711,0.0885187388,0.0001885458,0.0002336449,8.1,0.0,0.1088270859,6.4,0.402,13583.053556,71.190888658
05085,AR,Lonoke County,21.441206425,17.898000617,74687.0,4.042733182,0.0273764477,0.118,0.9021105608,0.8828054787,0.0859797034,0.0001472123,0.0011060782,9.0,0.0,0.1013748854,7.4,0.479,9866.9289251,74.120651825
05087,AR,Madison County,21.530632218,32.567896101,52262.0,3.9533405255,0.0255114928,0.205,0.8577398863,0.8865381602,0.0992715326,0.0002948113,0.001350211,7.7,0.0,0.1015689513,6.3,0.527,10725.409535,74.197789786
05091,AR,Miller County,19.473741607,17.708511118,50421.0,5.4960430686,0.0363870552,0.273,0.8691766825,0.8203666238,0.0888862446,0.000679969,0.0026641518,9.3,1.0,0.1323891626,6.0,0.246,13871.734904,71.387827371
05093,AR,Mississippi County,28.662232451,14.420045227,49484.0,6.1228649569,0.0492370052,0.311,0.8560959617,0.8273844353,0.0839973334,0.0003529916,0.0014484132,8.3,1.0,0.1336331513,6.1,0.254,18347.527472,67.930831726
05103,AR,Ouachita County,16.290986641,12.667445258,49690.0,4.8991259839,0.0386332953,0.253,0.8887682779,0.8023282887,0.0789770367,0.0005828028,0.0017895655,8.4,1.0,0.1214738054,5.5,0.207,14753.490461,70.778616792
05111,AR,Poinsett County,29.223530787,27.296152924,51635.0,4.9066213922,0.0332761924,0.271,0.8234228405,0.7960358764,0.0920316101,8.82613e-05,0.0027235791,8.5,0.0,0.1179087875,5.7,0.414,16532.368319,68.664015957
05113,AR,Polk County,17.124167337,34.3094643,47766.0,4.6522869747,0.036286157,0.262,0.8738279808,0.786276002,0.1122400596,0.0007750736,0.0010804692,7.2,1.0,0.1460892049,5.4,0.187,13274.801678,72.172341924
05115,AR,Pope County,14.048743938,20.068839538,59016.0,4.4960265975,0.0386260077,0.16,0.8597831325,0.8327586923,0.1103772114,0.000642744,0.002461567,8.3,0.0,0.1231495387,6.3,0.218,9343.2272747,75.143608763
05119,AR,Pulaski County,32.270371933,15.218432455,61344.0,4.9778144914,0.0319375444,0.237,0.9196168817,0.8755879211,0.090317321,0.0011789222,0.0052748813,9.6,0.0,0.1636965299,6.6,0.208,12282.675657,73.800449453
05123,AR,St. Francis County,17.174261507,11.387295717,41708.0,5.8045454545,0.0497652582,0.456,0.8568419748,0.811699023,0.109534428,0.000571705,0.0037102394,8.5,0.0,0.1657458564,4.9,0.253,15430.382452,70.423376274
05125,AR,Saline County,24.697390575,21.75056751,77844.0,4.0522177063,0.0272414187,0.121,0.9265011421,0.878037468,0.0821864665,0.0003912707,0.0016206955,8.9,0.0,0.1006951759,7.4,0.426,9601.6762931,75.546619276
05131,AR,Sebastian County,24.412477373,18.567572752,58112.0,4.3285154616,0.0339832769,0.177,0.8517927181,0.8379049489,0.113834551,0.0013084112,0.003919503,9.0,1.0,0.1351167975,6.6,0.179,11658.764852,73.458914584
05135,AR,Sharp County,28.378991978,27.91467991,45258.0,4.6272634463,0.0393939394,0.254,0.8535801114,0.7414096916,0.108994709,0.000226989,0.0020035619,7.6,0.0,0.1388888889,5.3,0.378,12343.434486,73.007976712
05139,AR,Union County,24.494580574,16.015925298,49664.0,5.6275220126,0.0463697376,0.24,0.8795695642,0.813553719,0.0884586946,0.0006259781,0.0019787684,8.5,0.0,0.1622718053,6.4,0.225,15151.791918,70.39071074
05143,AR,Washington County,11.21005916,14.781988326,66158.0,4.5288659088,0.022912204,0.135,0.8726297793,0.8906218903,0.1399363568,0.0007998176,0.0042936505,6.9,1.0,0.1555896201,7.3,0.236,8081.1890204,76.840833306
05145,AR,White County,21.823690258,21.38785334,56178.0,4.488654644,0.0346930318,0.196,0.8674764998,0.8558300225,0.1012278265,0.0006605619,0.0023708765,8.5,1.0,0.1117132867,6.4,0.31,11838.890549,72.758194102
06001,CA,Alameda County,19.899284921,8.7375923774,119230.0,,0.0407492053,0.09,0.8889984217,0.93499259,0.0449517881,0.0011203744,0.0076637233,11.8,0.0,0.2338722848,9.3,0.468,5217.153956,81.980724102
06005,CA,Amador County,20.365935122,29.572798632,80767.0,4.0840688028,0.0507497917,0.139,0.9096726557,0.8794970746,0.0572942477,0.0004605056,0.0030374782,14.2,0.0,0.1870737252,9.1,0.454,7567.0889858,78.51853107
06007,CA,Butte County,47.902781226,18.326405355,63084.0,5.3638683529,0.0524643673,0.208,0.9032705547,0.9073774971,0.0756578947,0.0005856684,0.0088815091,16.1,1.0,0.2049478251,7.6,0.241,9315.6316083,75.71472799
06009,CA,Calaveras County,20.130561067,22.169657796,77041.0,4.6724392819,0.0421752596,0.155,0.9334622065,0.8555623848,0.0693528473,0.0003894334,0.0023193386,12.7,0.0,0.1966091612,8.0,0.516,7926.2637477,78.844903669
06011,CA,Colusa County,16.822401321,,66675.0,4.925413083,0.1299167927,0.142,0.7319255548,0.8293597643,0.0977555287,0.0002737601,0.0024504243,12.8,1.0,0.1635865845,6.8,0.353,6184.0873816,79.183410513
06013,CA,Contra Costa County,21.667023942,9.4265135299,122000.0,4.6891812029,0.041348686,0.101,0.8961254667,0.9530269979,0.052402156,0.0010142817,0.0041115993,11.1,1.0,0.2062798534,9.2,0.51,5577.0858174,81.18311538
06015,CA,Del Norte County,56.524353578,23.212140303,70231.0,5.0230864059,0.057079318,0.21,0.8554374654,0.9025049371,0.0804093567,0.0006049822,0.0050396781,10.3,0.0,0.1741867786,6.8,0.124,11532.764664,73.808348464
06017,CA,El Dorado County,23.497214889,16.325424652,107063.0,4.7706186737,0.0395751041,0.078,0.9491652095,0.9236387168,0.051702803,0.0007556115,0.0043753089,14.6,1.0,0.1754209432,8.9,0.393,6326.7138053,80.602033471
06019,CA,Fresno County,19.605972758,10.670409581,71271.0,5.1282005372,0.0746247614,0.233,0.7859692483,0.871521559,0.0766190402,0.0006758217,0.0048881103,20.3,0.0,0.2630239807,7.4,0.26,9008.14375,75.915782071
06021,CA,Glenn County,40.970653306,15.742127021,64197.0,3.9278257469,0.0627736085,0.151,0.8032320412,0.9045375397,0.0915559772,0.000173581,0.001990828,17.0,0.0,0.223475141,7.5,0.322,9722.9427626,75.367113289
06023,CA,Humboldt County,47.009945926,22.255948788,61307.0,5.1819366398,0.0460073065,0.185,0.9151826301,0.9045883596,0.0695626817,0.0006089062,0.0062395044,8.8,0.0,0.2431602457,7.6,0.186,9668.4104689,75.799242703
06025,CA,Imperial County,21.156911907,5.7002496078,58768.0,5.4730735852,0.1726880782,0.221,0.7184713606,0.8817869134,0.0859546729,0.0002502071,0.0020552115,11.9,1.0,0.2549407115,6.1,0.238,8703.3035356,76.234887759
06027,CA,Inyo County,50.238633509,14.730833364,71656.0,4.7998126902,0.0378216637,0.142,0.9280420235,0.8273381295,0.0734193927,0.0006852926,0.0054515032,12.2,1.0,0.1692209451,7.9,0.19,10430.905432,76.642154958
06029,CA,Kern County,49.138198624,13.176641267,68436.0,4.8703088915,0.0832156572,0.248,0.7713498327,0.8978700571,0.0772961519,0.0004783839,0.0025431704,21.1,1.0,0.2441346171,7.2,0.254,10697.187205,74.220994058
06031,CA,Kings County,17.860410005,11.939890148,65768.0,4.0896263137,0.082102624,0.203,0.7423517714,0.8777894641,0.0729343831,0.0003714734,0.0025019321,20.0,1.0,0.2051519002,7.5,0.315,8187.5172369,76.571550806
06033,CA,Lake County,86.379793086,25.928378987,57945.0,5.3694309752,0.0578624678,0.216,0.8708490855,0.8496813837,0.0750658813,0.00042172,0.0039040632,9.6,1.0,0.2077551796,7.9,0.429,12236.877358,74.127437899
06035,CA,Lassen County,38.676822914,28.470899159,77743.0,4.4094633793,0.0519480519,0.172,0.7914344508,0.872406181,0.0596468562,0.0002714195,0.0031530439,12.4,0.0,0.1442199776,7.5,0.163,11257.584967,74.889548925
06037,CA,Los Angeles County,22.998109971,8.2767381889,86499.0,5.3428062361,0.0502513244,0.176,0.8066315112,0.9168578519,0.0938034339,0.0007539516,0.004778987,15.6,1.0,0.3194513,8.5,0.489,6746.4426092,79.411059251
06039,CA,Madera County,18.222681164,11.537484623,66084.0,4.6663753197,0.074790518,0.242,0.7304758771,0.900613304,0.0957632528,0.0004704849,0.0019956035,17.1,1.0,0.2566544286,7.5,0.425,8647.5122922,76.539521154
06041,CA,Marin County,23.656981524,13.497812737,139197.0,,0.033177294,0.081,0.9273451854,0.9508241199,0.0510538131,0.0014911263,0.0095791389,8.6,0.0,0.2158554217,9.5,0.413,4149.4124394,84.323707759
06043,CA,Mariposa County,31.172677148,29.321686452,64352.0,5.0625473161,0.0509009601,0.219,0.9047192354,0.8415169661,0.067219075,0.000233277,0.0033689934,21.3,0.0,0.2068511199,8.1,0.424,9759.3288204,78.314183535
06045,CA,Mendocino County,67.003806864,20.113887396,65891.0,5.0800759734,0.0469807636,0.188,0.861622003,0.8704657217,0.1031859674,0.0007776135,0.0065987341,12.4,1.0,0.2250987275,7.6,0.261,10092.92427,76.811276899
